date,temperature_c,humidity_pct,wind_speed_ms,solar_radiation_kwh_m2_day,rainfall_mm,cloud_cover_pct,site_name,latitude,longitude,data_source,load_timestamp
2022-12-23,17.48,29.82,3.37,4.4698,0.0,16.09,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-12-24,16.98,29.32,3.62,4.4088,0.0,17.49,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-12-25,16.61,27.16,3.45,4.1062,0.0,19.62,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-12-26,16.97,23.48,3.9,4.2446,0.0,27.41,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-12-27,17.68,24.55,3.76,4.3075,0.0,23.92,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-12-28,20.77,23.25,2.33,4.3243,0.0,14.61,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-12-29,22.2,33.94,2.44,3.9552,0.0,20.38,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-12-30,21.11,58.84,3.9,4.3838,0.0,6.58,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-12-31,18.41,38.37,4.35,4.4047,0.0,10.93,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-01,18.42,29.4,2.67,4.3783,0.0,14.85,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-02,18.77,25.33,2.77,4.3915,0.0,22.45,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-03,17.49,27.49,3.58,4.4018,0.0,18.06,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-04,15.94,29.99,4.94,4.5365,0.0,14.7,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-05,14.28,25.73,4.62,4.4371,0.0,19.34,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-06,17.01,38.94,3.71,3.5506,0.0,12.09,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-07,20.29,46.87,3.04,3.6785,0.0,7.4,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-08,21.6,53.08,2.05,3.7121,0.0,9.95,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-09,21.74,41.34,2.34,3.7363,0.0,9.61,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-10,21.69,30.79,2.3,4.1453,0.0,10.65,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-11,22.6,45.05,3.35,4.3274,0.0,9.51,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-12,20.67,49.47,3.72,4.1638,0.0,9.63,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-13,16.26,27.9,2.99,4.7381,0.0,12.38,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-14,14.77,30.74,3.45,4.812,0.0,15.08,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-15,14.62,17.5,3.26,4.9927,0.0,15.68,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-16,15.31,15.17,3.1,4.8384,0.0,18.78,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-17,15.96,16.03,3.4,4.6306,0.0,20.19,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-18,17.31,16.54,3.08,4.6591,0.0,25.18,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-19,18.49,18.9,2.86,4.4683,0.0,28.45,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-20,16.84,35.14,3.64,4.5893,0.0,14.88,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-21,16.84,43.81,3.92,4.5902,0.0,11.92,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-22,15.89,42.93,4.24,4.5391,0.0,12.4,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-23,15.25,41.67,4.91,4.0517,0.0,14.23,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-24,14.98,38.23,4.19,4.2703,0.0,15.25,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-25,14.82,25.75,3.29,4.9598,0.0,18.44,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-26,14.47,20.32,4.93,5.1905,0.0,16.7,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-27,15.11,22.43,5.15,4.7777,0.0,18.98,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-28,17.19,21.75,3.78,4.4911,0.02,19.63,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-29,19.19,22.51,3.07,4.5629,0.47,13.76,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-30,17.94,27.6,2.78,5.1425,0.0,12.46,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-01-31,16.95,30.09,4.91,5.1386,0.0,19.22,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-01,17.48,33.5,4.15,5.2766,0.0,14.71,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-02,19.14,26.51,2.9,5.2327,0.0,12.27,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-03,20.84,21.95,2.29,5.1626,0.0,17.2,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-04,22.51,19.65,1.43,5.1689,0.0,16.06,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-05,21.93,47.16,3.46,5.1425,0.0,21.7,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-06,22.54,54.93,3.48,4.8581,0.0,12.83,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-07,22.29,24.81,2.28,5.1802,0.0,14.59,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-08,22.96,40.73,2.06,5.2344,0.0,10.3,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-09,22.91,53.07,3.91,5.2718,0.0,15.88,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-10,23.4,66.41,5.22,5.4365,0.0,15.35,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-11,23.16,54.34,3.06,5.2927,0.0,15.55,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-12,22.18,18.98,4.37,5.3662,0.0,16.0,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-13,21.24,15.05,3.51,5.6326,0.0,12.39,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-14,24.98,13.4,0.94,5.4677,0.0,11.32,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-15,25.41,41.18,1.58,5.6496,0.0,16.18,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-16,26.17,39.53,2.99,5.7521,0.0,9.13,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-17,26.06,35.18,2.47,5.82,0.0,14.6,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-18,26.51,40.96,2.39,5.7665,0.0,12.53,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-19,25.94,36.0,2.83,5.7408,0.0,11.08,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-20,25.03,48.19,4.44,5.8342,0.0,22.28,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-21,25.67,59.94,4.6,5.6429,0.0,23.91,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-22,25.42,58.54,4.41,5.4,0.0,60.23,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-23,24.68,53.72,2.11,5.8147,0.0,21.62,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-24,25.03,48.7,3.23,5.9998,0.0,22.17,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-25,25.09,46.86,2.16,5.7502,0.0,22.07,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-26,26.27,41.13,2.2,5.9582,0.0,8.85,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-27,26.91,43.57,2.1,5.7869,0.0,12.47,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-02-28,27.55,35.48,2.19,5.85,0.0,5.41,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-01,27.81,36.65,2.11,5.9431,0.0,5.89,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-02,28.22,26.38,2.36,5.9218,0.0,6.28,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-03,28.27,26.39,2.52,5.7511,0.0,7.24,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-04,28.64,27.7,3.04,4.9606,0.0,26.71,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-05,29.26,27.96,2.11,5.472,0.03,20.43,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-06,30.05,23.88,1.64,5.365,0.0,24.18,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-07,28.45,27.32,2.32,5.748,1.02,9.03,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-08,27.67,38.14,1.46,6.0053,0.01,8.57,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-09,27.98,26.77,1.79,6.3221,0.21,5.21,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-10,27.78,22.85,2.29,6.36,0.0,6.34,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-11,29.05,18.94,1.87,6.239,0.0,17.45,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-12,28.88,24.13,1.58,5.1538,0.0,77.48,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-13,29.02,26.79,3.31,5.4012,0.0,40.6,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-14,29.07,24.51,3.49,4.644,0.0,77.79,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-15,27.88,40.58,3.86,3.8993,0.0,76.02,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-16,27.0,47.71,3.67,5.5973,0.0,34.45,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-17,27.37,47.21,2.47,5.6136,0.18,29.37,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-18,27.78,48.73,2.63,5.4629,4.19,22.85,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-19,27.57,47.9,1.97,5.7132,10.32,15.19,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-20,25.91,56.58,3.53,5.5589,3.06,26.59,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-21,25.25,62.02,3.64,5.0124,0.8,45.96,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-22,25.51,59.52,3.13,5.2457,0.5,49.01,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-23,26.44,60.23,4.84,5.4074,1.22,49.66,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-24,25.62,57.45,6.02,6.5736,2.24,14.68,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-25,25.53,54.35,4.31,6.2256,0.0,8.99,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-26,26.64,50.39,3.18,6.6113,0.0,3.79,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-27,27.18,47.49,3.04,6.6372,0.0,2.77,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-28,27.52,46.98,3.92,6.6086,0.0,5.61,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-29,27.84,51.56,5.12,4.6987,0.0,74.06,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-30,27.79,50.62,5.77,5.9042,0.01,45.55,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-03-31,28.1,50.61,5.84,6.7058,0.01,5.86,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-01,28.57,51.91,5.75,6.8414,0.0,4.03,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-02,27.75,54.3,5.4,6.9914,0.0,3.22,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-03,27.98,59.88,6.38,6.601,0.0,16.74,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-04,28.77,52.49,3.73,6.942,0.0,10.43,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-05,28.06,45.12,4.26,6.8381,0.0,13.16,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-06,27.82,38.99,2.56,7.1966,0.0,17.11,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-07,29.15,41.34,2.28,6.2155,0.0,23.85,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-08,30.09,39.86,2.9,6.3938,0.0,28.67,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-09,29.62,43.97,3.71,6.8443,0.0,19.93,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-10,28.88,45.75,4.23,6.8947,0.0,57.16,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-11,30.27,44.57,3.59,7.0709,0.0,14.78,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-12,30.87,42.9,5.05,6.797,0.0,49.02,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-13,32.21,40.71,4.38,6.311,0.0,46.25,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-14,32.34,41.12,4.81,6.9838,0.0,8.37,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-15,31.84,45.26,3.88,7.1143,0.0,6.2,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-16,31.1,52.54,5.16,7.0253,0.0,9.68,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-17,32.46,47.54,5.08,7.2302,0.0,2.81,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-18,32.89,40.46,4.56,7.0927,0.0,21.15,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-19,30.88,36.04,5.36,6.6802,0.0,40.64,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-20,30.8,39.02,5.19,6.2494,0.0,37.65,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-21,30.79,45.68,5.21,6.947,0.01,32.83,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-22,31.21,44.25,4.22,7.0214,0.38,20.5,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-23,31.98,39.68,3.83,6.7901,0.0,7.45,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-24,31.49,39.51,1.98,5.6494,0.0,68.11,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-25,32.3,31.78,1.87,6.0744,0.0,81.36,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-26,32.1,24.75,4.55,5.6405,0.0,49.32,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-27,30.51,41.84,4.76,6.1824,0.0,54.84,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-28,29.3,51.31,3.71,4.9877,0.38,48.51,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-29,26.98,62.77,2.6,4.0123,8.63,59.77,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-04-30,27.78,57.84,3.79,5.3362,1.59,30.11,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-01,28.55,56.46,2.65,6.0259,1.12,24.16,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-02,30.15,51.88,2.85,5.976,1.18,21.67,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-03,31.54,49.11,2.95,6.569,1.56,18.61,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-04,31.99,46.9,3.09,6.4142,3.97,20.76,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-05,32.07,45.08,2.69,6.8918,0.21,21.37,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-06,33.21,43.07,3.49,6.1594,0.74,51.55,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-07,33.94,41.2,5.12,7.1537,0.0,4.59,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-08,33.36,41.96,6.21,7.4897,0.0,3.57,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-09,33.48,42.1,3.76,7.6169,0.0,2.84,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-10,34.19,37.41,3.67,7.3932,0.0,2.73,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-11,34.4,32.9,4.97,7.7076,0.0,2.68,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-12,35.19,32.49,5.25,7.6829,0.0,3.61,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-13,34.86,39.2,6.34,7.5749,0.0,6.48,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-14,33.94,51.91,7.6,7.4381,0.0,4.63,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-15,33.24,54.48,7.86,6.7085,0.0,28.41,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-16,33.27,54.77,7.24,7.2778,0.0,10.54,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-17,33.05,55.38,7.7,7.6342,0.0,4.26,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-18,33.29,54.92,6.95,7.3649,0.0,9.56,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-19,34.66,47.96,4.77,6.9924,0.0,10.68,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-20,34.26,43.84,6.1,7.1618,0.0,7.09,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-21,32.68,54.41,6.87,7.4654,0.0,6.38,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-22,32.57,56.44,7.26,7.4938,0.0,13.06,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-23,32.63,56.66,7.55,7.273,0.0,14.79,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-24,33.43,55.46,8.81,6.5472,0.0,20.7,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-25,32.47,60.48,10.12,6.5582,0.01,15.17,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-26,32.65,60.2,11.2,6.414,0.0,32.66,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-27,32.69,59.67,9.18,6.8153,0.0,8.01,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-28,33.37,56.49,7.18,7.0757,0.02,18.26,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-29,32.37,55.75,4.95,5.6849,5.73,78.06,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-30,32.44,51.0,4.73,6.191,6.5,60.47,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-05-31,31.94,51.53,5.49,6.8292,1.14,24.93,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-01,30.91,64.97,7.04,6.8182,0.0,27.95,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-02,31.81,62.15,5.76,6.4085,0.0,30.17,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-03,33.51,56.51,5.32,7.0114,0.04,16.64,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-04,33.72,54.4,4.72,6.913,0.15,24.15,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-05,33.51,54.03,6.03,6.888,0.0,13.29,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-06,32.89,59.76,6.56,6.9454,0.0,29.2,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-07,33.19,56.65,6.32,7.1954,0.0,16.79,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-08,33.28,54.24,6.82,7.0699,0.01,14.2,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-09,33.65,54.95,6.75,7.2468,0.0,8.78,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-10,34.72,52.79,5.83,7.0039,0.0,19.96,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-11,36.1,45.6,6.06,7.0742,0.0,10.37,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-12,34.39,50.21,8.03,6.4128,0.26,47.38,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-13,33.27,57.26,9.29,3.0379,6.08,91.58,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-14,31.93,63.66,9.56,4.2403,6.57,84.03,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-15,30.35,71.15,11.06,2.9861,13.18,87.69,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-16,29.08,87.12,11.98,0.4747,152.09,99.62,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-17,29.28,86.18,8.28,3.9115,20.39,95.79,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2023-06-18,30.0,78.15,7.26,5.9477,0.64,57.61,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
