date,site_name,solar_generation_mw,wind_generation_mw,total_generation_mw,renewable_energy_mwh,co2_avoided_kg,coal_saved_kg,trees_equivalent,co2_avoided_tons,coal_saved_tons,trees_equivalent_million
2022-12-10,Khavda Renewable Energy Park,110.367829,0.0,110.367829,110.37,90501.62,55183.91,4113.71,90.5,55.18,0.0
2022-12-11,Khavda Renewable Energy Park,100.711384895,0.0,100.711384895,100.71,82583.34,50355.69,3753.79,82.58,50.36,0.0
2022-12-12,Khavda Renewable Energy Park,103.2146544,0.0,103.2146544,103.21,84636.02,51607.33,3847.09,84.64,51.61,0.0
2022-12-13,Khavda Renewable Energy Park,102.66288296,0.0165448216735253,102.67942778167352,102.68,84197.13,51339.71,3827.14,84.2,51.34,0.0
2022-12-14,Khavda Renewable Energy Park,106.6748298,0.0165448216735253,106.69137462167352,106.69,87486.93,53345.69,3976.68,87.49,53.35,0.0
2022-12-15,Khavda Renewable Energy Park,107.15693873499998,0.0600249999999999,107.21696373499998,107.22,87917.91,53608.48,3996.27,87.92,53.61,0.0
2022-12-16,Khavda Renewable Energy Park,78.12549431500001,0.0,78.12549431500001,78.13,64062.91,39062.75,2911.95,64.06,39.06,0.0
2022-12-17,Khavda Renewable Energy Park,82.06187165,0.0,82.06187165,82.06,67290.73,41030.94,3058.67,67.29,41.03,0.0
2022-12-18,Khavda Renewable Energy Park,97.67387057999998,0.0,97.67387057999998,97.67,80092.57,48836.94,3640.57,80.09,48.84,0.0
2022-12-19,Khavda Renewable Energy Park,76.04190665499999,0.0,76.04190665499999,76.04,62354.36,38020.95,2834.29,62.35,38.02,0.0
2022-12-20,Khavda Renewable Energy Park,54.59867335999999,0.0016465363511659,54.60031989635115,54.6,44772.26,27300.16,2035.1,44.77,27.3,0.0
2022-12-21,Khavda Renewable Energy Park,113.36703575999998,0.1095929698216734,113.47662872982166,113.48,93050.84,56738.31,4229.58,93.05,56.74,0.0
2022-12-22,Khavda Renewable Energy Park,112.84996811,0.0444564814814814,112.89442459148148,112.89,92573.43,56447.21,4207.88,92.57,56.45,0.0
2022-12-23,Khavda Renewable Energy Park,111.05285147,0.0121594993141289,111.06501096931412,111.07,91073.31,55532.51,4139.7,91.07,55.53,0.0
2022-12-24,Khavda Renewable Energy Park,108.51886452,0.0572117969821673,108.57607631698215,108.58,89032.38,54288.04,4046.93,89.03,54.29,0.0
2022-12-25,Khavda Renewable Energy Park,99.62749874,0.021875,99.64937374,99.65,81712.49,49824.69,3714.2,81.71,49.82,0.0
2022-12-26,Khavda Renewable Energy Park,97.52965981,0.1749999999999999,97.70465981,97.7,80117.82,48852.33,3641.72,80.12,48.85,0.0
2022-12-27,Khavda Renewable Energy Park,101.455409,0.1053783264746226,101.56078732647462,101.56,83279.85,50780.39,3785.45,83.28,50.78,0.0
2022-12-28,Khavda Renewable Energy Park,108.493876205,0.0,108.493876205,108.49,88964.98,54246.94,4043.86,88.96,54.25,0.0
2022-12-29,Khavda Renewable Energy Park,95.46784896000004,0.0,95.46784896000004,95.47,78283.64,47733.92,3558.35,78.28,47.73,0.0
2022-12-30,Khavda Renewable Energy Park,115.79500834,0.1749999999999999,115.97000834,115.97,95095.41,57985.0,4322.52,95.1,57.98,0.0
2022-12-31,Khavda Renewable Energy Park,113.185593785,0.5906249999999996,113.776218785,113.78,93296.5,56888.11,4240.75,93.3,56.89,0.0
2023-01-01,Khavda Renewable Energy Park,109.675320425,0.0,109.675320425,109.68,89933.76,54837.66,4087.9,89.93,54.84,0.0
2023-01-02,Khavda Renewable Energy Park,104.499036125,0.0,104.499036125,104.5,85689.21,52249.52,3894.96,85.69,52.25,0.0
2023-01-03,Khavda Renewable Energy Park,107.93257617999998,0.046837585733882,107.97941376573388,107.98,88543.12,53989.71,4024.69,88.54,53.99,0.0
2023-01-04,Khavda Renewable Energy Park,113.75046925,1.7527327846364895,115.5032020346365,115.5,94712.63,57751.6,4305.12,94.71,57.75,0.0
2023-01-05,Khavda Renewable Energy Park,107.86102019,1.0206000000000004,108.88162019,108.88,89282.93,54440.81,4058.31,89.28,54.44,0.0
2023-01-06,Khavda Renewable Energy Park,90.55858559,0.0859182784636488,90.64450386846366,90.64,74328.49,45322.25,3378.57,74.33,45.32,0.0
2023-01-07,Khavda Renewable Energy Park,96.6673015,1.5363511659808e-05,96.66731686351166,96.67,79267.2,48333.66,3603.05,79.27,48.33,0.0
2023-01-08,Khavda Renewable Energy Park,95.988409825,0.0,95.988409825,95.99,78710.5,47994.2,3577.75,78.71,47.99,0.0
2023-01-09,Khavda Renewable Energy Park,96.823785905,0.0,96.823785905,96.82,79395.5,48411.89,3608.89,79.4,48.41,0.0
2023-01-10,Khavda Renewable Energy Park,106.711421575,0.0,106.711421575,106.71,87503.37,53355.71,3977.43,87.5,53.36,0.0
2023-01-11,Khavda Renewable Energy Park,112.21316029,0.0102923525377229,112.22345264253772,112.22,92023.23,56111.73,4182.87,92.02,56.11,0.0
2023-01-12,Khavda Renewable Energy Park,107.88842999,0.0896,107.97802999,107.98,88541.98,53989.01,4024.64,88.54,53.99,0.0
2023-01-13,Khavda Renewable Energy Park,120.61923313,0.0,120.61923313,120.62,98907.77,60309.62,4495.81,98.91,60.31,0.0
2023-01-14,Khavda Renewable Energy Park,120.3567816,0.021875,120.3786566,120.38,98710.5,60189.33,4486.84,98.71,60.19,0.0
2023-01-15,Khavda Renewable Energy Park,124.38213656,0.0042192043895747,124.38635576438958,124.39,101996.81,62193.18,4636.22,102.0,62.19,0.0
2023-01-16,Khavda Renewable Energy Park,118.06324992,0.0002400548696844,118.06348997486968,118.06,96812.06,59031.74,4400.55,96.81,59.03,0.0
2023-01-17,Khavda Renewable Energy Park,111.91535069,0.0153635116598079,111.93071420165982,111.93,91783.19,55965.36,4171.96,91.78,55.97,0.0
2023-01-18,Khavda Renewable Energy Park,108.76808723,0.0001229080932784,108.76821013809328,108.77,89189.93,54384.11,4054.09,89.19,54.38,0.0
2023-01-19,Khavda Renewable Energy Park,101.902932725,0.0,101.902932725,101.9,83560.4,50951.47,3798.2,83.56,50.95,0.0
2023-01-20,Khavda Renewable Energy Park,114.93810063999996,0.0629289437585734,115.00102958375857,115.0,94300.84,57500.51,4286.4,94.3,57.5,0.0
2023-01-21,Khavda Renewable Energy Park,117.20249464,0.1869278463648833,117.3894224863649,117.39,96259.33,58694.71,4375.42,96.26,58.69,0.0
2023-01-22,Khavda Renewable Energy Park,115.5382514,0.457694375857339,115.99594577585736,116.0,95116.68,57997.97,4323.49,95.12,58.0,0.0
2023-01-23,Khavda Renewable Energy Park,101.908560985,1.672671364883402,103.5812323498834,103.58,84936.61,51790.62,3860.76,84.94,51.79,0.0
2023-01-24,Khavda Renewable Energy Park,106.688107625,0.4045306241426615,107.09263824914268,107.09,87815.96,53546.32,3991.63,87.82,53.55,0.0
2023-01-25,Khavda Renewable Energy Park,121.30381252,0.0058546982167352,121.30966721821672,121.31,99473.93,60654.83,4521.54,99.47,60.65,0.0
2023-01-26,Khavda Renewable Energy Park,128.43632725,1.7257681412894366,130.16209539128943,130.16,106732.92,65081.05,4851.5,106.73,65.08,0.0
2023-01-27,Khavda Renewable Energy Park,116.42442691000004,2.385755315500687,118.81018222550072,118.81,97424.35,59405.09,4428.38,97.42,59.41,0.0
2023-01-28,Khavda Renewable Energy Park,108.958801655,0.1139185185185184,109.07272017351852,109.07,89439.63,54536.36,4065.44,89.44,54.54,0.0
2023-01-29,Khavda Renewable Energy Park,115.12014184,8.23388203017827e-05,115.12022417882032,115.12,94398.58,57560.11,4290.84,94.4,57.56,0.0
2023-01-30,Khavda Renewable Energy Park,130.84628425,0.0,130.84628425,130.85,107293.95,65423.14,4877.0,107.29,65.42,0.0
2023-01-31,Khavda Renewable Energy Park,125.01545782000002,1.672671364883402,126.68812918488342,126.69,103884.27,63344.06,4722.01,103.88,63.34,0.0
2023-02-01,Khavda Renewable Energy Park,132.29940031,0.3650934499314132,132.66449375993142,132.66,108784.88,66332.25,4944.77,108.78,66.33,0.0
2023-02-02,Khavda Renewable Energy Park,133.30538721500002,0.0,133.30538721500002,133.31,109310.42,66652.69,4968.66,109.31,66.65,0.0
2023-02-03,Khavda Renewable Energy Park,127.32004120000002,0.0,127.32004120000002,127.32,104402.43,63660.02,4745.56,104.4,63.66,0.0
2023-02-04,Khavda Renewable Energy Park,128.44768188999998,0.0,128.44768188999998,128.45,105327.1,64223.84,4787.6,105.33,64.22,0.0
2023-02-05,Khavda Renewable Energy Park,123.00602875,0.0233659807956104,123.02939473079562,123.03,100884.1,61514.7,4585.64,100.88,61.51,0.0
2023-02-06,Khavda Renewable Energy Park,123.313395205,0.0265481481481481,123.33994335314816,123.34,101138.75,61669.97,4597.22,101.14,61.67,0.0
2023-02-07,Khavda Renewable Energy Park,129.98494553,0.0,129.98494553,129.98,106587.66,64992.47,4844.89,106.59,64.99,0.0
2023-02-08,Khavda Renewable Energy Park,135.0501372,0.0,135.0501372,135.05,110741.11,67525.07,5033.69,110.74,67.53,0.01
2023-02-09,Khavda Renewable Energy Park,131.16132964,0.1808983882030179,131.342228028203,131.34,107700.63,65671.11,4895.48,107.7,65.67,0.0
2023-02-10,Khavda Renewable Energy Park,135.734454625,2.626451851851851,138.36090647685185,138.36,113455.94,69180.45,5157.09,113.46,69.18,0.01
2023-02-11,Khavda Renewable Energy Park,131.969504975,5.185185185185198e-05,131.96955682685186,131.97,108215.04,65984.78,4918.87,108.22,65.98,0.0
2023-02-12,Khavda Renewable Energy Park,133.40373200000002,0.6172658093278464,134.02099780932787,134.02,109897.22,67010.5,4995.33,109.9,67.01,0.0
2023-02-13,Khavda Renewable Energy Park,143.38149419,0.0318435185185184,143.41333770851853,143.41,117598.94,71706.67,5345.41,117.6,71.71,0.01
2023-02-14,Khavda Renewable Energy Park,140.14917994,0.0,140.14917994,140.15,114922.33,70074.59,5223.74,114.92,70.07,0.01
2023-02-15,Khavda Renewable Energy Park,140.0512016088768,0.0,140.0512016088768,140.05,114841.99,70025.6,5220.09,114.84,70.03,0.01
2023-02-16,Khavda Renewable Energy Park,148.81775705989057,0.0,148.81775705989057,148.82,122030.56,74408.88,5546.84,122.03,74.41,0.01
2023-02-17,Khavda Renewable Energy Park,145.41045441120002,0.0,145.41045441120002,145.41,119236.57,72705.23,5419.84,119.24,72.71,0.01
2023-02-18,Khavda Renewable Energy Park,145.770992505567,0.0,145.770992505567,145.77,119532.21,72885.5,5433.28,119.53,72.89,0.01
2023-02-19,Khavda Renewable Energy Park,146.82253316290564,0.0,146.82253316290564,146.82,120394.48,73411.27,5472.48,120.39,73.41,0.01
2023-02-20,Khavda Renewable Energy Park,138.97613482232478,0.7168000000000004,139.6929348223248,139.69,114548.21,69846.47,5206.74,114.55,69.85,0.01
2023-02-21,Khavda Renewable Energy Park,132.56144372798576,0.9832647462277084,133.54470847421348,133.54,109506.66,66772.35,4977.58,109.51,66.77,0.0
2023-02-22,Khavda Renewable Energy Park,94.6757470824,0.672926851851852,95.34867393425183,95.35,78185.91,47674.34,3553.9,78.19,47.67,0.0
2023-02-23,Khavda Renewable Energy Park,139.16147069,0.0,139.16147069,139.16,114112.41,69580.74,5186.93,114.11,69.58,0.01
2023-02-24,Khavda Renewable Energy Park,143.02976597820677,0.0029207475994513,143.03268672580623,143.03,117286.8,71516.34,5331.22,117.29,71.52,0.01
2023-02-25,Khavda Renewable Energy Park,137.14147048069162,0.0,137.14147048069162,137.14,112456.01,68570.74,5111.64,112.46,68.57,0.01
2023-02-26,Khavda Renewable Energy Park,154.36187625467397,0.0,154.36187625467397,154.36,126576.74,77180.94,5753.49,126.58,77.18,0.01
2023-02-27,Khavda Renewable Energy Park,146.10805444276585,0.0,146.10805444276585,146.11,119808.6,73054.03,5445.85,119.81,73.05,0.01
2023-02-28,Khavda Renewable Energy Park,154.0653369255,0.0,154.0653369255,154.07,126333.58,77032.67,5742.44,126.33,77.03,0.01
2023-03-01,Khavda Renewable Energy Park,155.8873560665014,0.0,155.8873560665014,155.89,127827.63,77943.68,5810.35,127.83,77.94,0.01
2023-03-02,Khavda Renewable Energy Park,154.6948631387808,0.0,154.6948631387808,154.69,126849.79,77347.43,5765.9,126.85,77.35,0.01
2023-03-03,Khavda Renewable Energy Park,149.30617832390482,0.0,149.30617832390482,149.31,122431.07,74653.09,5565.05,122.43,74.65,0.01
2023-03-04,Khavda Renewable Energy Park,112.88647976670242,1.5363511659808e-05,112.88649513021409,112.89,92566.93,56443.25,4207.59,92.57,56.44,0.0
2023-03-05,Khavda Renewable Energy Park,129.78429948633598,0.0,129.78429948633598,129.78,106423.13,64892.15,4837.42,106.42,64.89,0.0
2023-03-06,Khavda Renewable Energy Park,123.5848777581,0.0,123.5848777581,123.58,101339.6,61792.44,4606.35,101.34,61.79,0.0
2023-03-07,Khavda Renewable Energy Park,147.44258780988,0.0,147.44258780988,147.44,120902.92,73721.29,5495.59,120.9,73.72,0.01
2023-03-08,Khavda Renewable Energy Park,154.9808912898862,0.0,154.9808912898862,154.98,127084.33,77490.45,5776.56,127.08,77.49,0.01
2023-03-09,Khavda Renewable Energy Park,166.41535509071878,0.0,166.41535509071878,166.42,136460.59,83207.68,6202.75,136.46,83.21,0.01
2023-03-10,Khavda Renewable Energy Park,166.37589953952002,0.0,166.37589953952002,166.38,136428.24,83187.95,6201.28,136.43,83.19,0.01
2023-03-11,Khavda Renewable Energy Park,151.12039573015,0.0,151.12039573015,151.12,123918.72,75560.2,5632.67,123.92,75.56,0.01
2023-03-12,Khavda Renewable Energy Park,74.66521769857921,0.0,74.66521769857921,74.67,61225.48,37332.61,2782.98,61.23,37.33,0.0
2023-03-13,Khavda Renewable Energy Park,110.54376739190398,0.0071514746227709,110.55091886652676,110.55,90651.75,55275.46,4120.53,90.65,55.28,0.0
2023-03-14,Khavda Renewable Energy Park,66.993923708712,0.0282422153635116,67.02216592407551,67.02,54958.18,33511.08,2498.1,54.96,33.51,0.0
2023-03-15,Khavda Renewable Energy Park,57.6488063032288,0.1526883401920438,57.801494643420845,57.8,47397.23,28900.75,2154.42,47.4,28.9,0.0
2023-03-16,Khavda Renewable Energy Park,121.1324230952,0.072199622770919,121.20462271797092,121.2,99387.79,60602.31,4517.63,99.39,60.6,0.0
2023-03-17,Khavda Renewable Energy Park,125.9646400939344,0.0,125.9646400939344,125.96,103291.0,62982.32,4695.05,103.29,62.98,0.0
2023-03-18,Khavda Renewable Energy Park,128.191729520822,0.0,128.191729520822,128.19,105117.22,64095.86,4778.06,105.12,64.1,0.0
2023-03-19,Khavda Renewable Energy Park,141.32580172626962,0.0,141.32580172626962,141.33,115887.16,70662.9,5267.6,115.89,70.66,0.01
2023-03-20,Khavda Renewable Energy Park,128.01323957229062,0.0357386488340191,128.04897822112463,128.05,105000.16,64024.49,4772.73,105.0,64.02,0.0
2023-03-21,Khavda Renewable Energy Park,99.73013587416,0.0629289437585734,99.79306481791858,99.79,81830.31,49896.53,3719.56,81.83,49.9,0.0
2023-03-22,Khavda Renewable Energy Park,101.62886341040618,0.0005274005486968,101.62939081095487,101.63,83336.1,50814.7,3788.0,83.34,50.81,0.0
2023-03-23,Khavda Renewable Energy Park,103.7944853023936,1.4954227709190666,105.28990807331266,105.29,86337.72,52644.95,3924.44,86.34,52.64,0.0
2023-03-24,Khavda Renewable Energy Park,164.44259454332158,6.61197722908093,171.0545717724025,171.05,140264.75,85527.29,6375.67,140.26,85.53,0.01
2023-03-25,Khavda Renewable Energy Park,161.62588141677122,0.5396651920438954,162.1655466088151,162.17,132975.75,81082.77,6044.35,132.98,81.08,0.01
2023-03-26,Khavda Renewable Energy Park,176.51081653454483,0.0014,176.51221653454482,176.51,144740.02,88256.11,6579.09,144.74,88.26,0.01
2023-03-27,Khavda Renewable Energy Park,177.92431958130723,1.5363511659808e-05,177.9243349448189,177.92,145897.95,88962.17,6631.72,145.9,88.96,0.01
2023-03-28,Khavda Renewable Energy Park,173.84900737594722,0.1869278463648833,174.0359352223121,174.04,142709.47,87017.97,6486.79,142.71,87.02,0.01
2023-03-29,Khavda Renewable Energy Park,70.98099642731678,2.287273525377229,73.26826995269401,73.27,60079.98,36634.13,2730.91,60.08,36.63,0.0
2023-03-30,Khavda Renewable Energy Park,116.67422919123402,5.102110116598076,121.77633930783207,121.78,99856.6,60888.17,4538.94,99.86,60.89,0.0
2023-03-31,Khavda Renewable Energy Park,175.719383771448,5.498769821673524,181.21815359312157,181.22,148598.89,90609.08,6754.5,148.6,90.61,0.01
2023-04-01,Khavda Renewable Energy Park,180.96765570792044,4.992391117969823,185.96004682589023,185.96,152487.24,92980.02,6931.24,152.49,92.98,0.01
2023-04-02,Khavda Renewable Energy Park,186.47493051902,3.31851851851852,189.7934490375385,189.79,155630.63,94896.72,7074.12,155.63,94.9,0.01
2023-04-03,Khavda Renewable Energy Park,161.34840295543202,9.269592043895743,170.61799499932778,170.62,139906.76,85309.0,6359.4,139.91,85.31,0.01
2023-04-04,Khavda Renewable Energy Park,176.25947597029202,0.0933854252400548,176.35286139553207,176.35,144609.35,88176.43,6573.15,144.61,88.18,0.01
2023-04-05,Khavda Renewable Energy Park,171.07953778416157,0.4801999999999998,171.55973778416157,171.56,140678.98,85779.87,6394.5,140.68,85.78,0.01
2023-04-06,Khavda Renewable Energy Park,175.58621006695122,0.0,175.58621006695122,175.59,143980.69,87793.11,6544.58,143.98,87.79,0.01
2023-04-07,Khavda Renewable Energy Park,144.035356344825,0.0,144.035356344825,144.04,118108.99,72017.68,5368.59,118.11,72.02,0.01
2023-04-08,Khavda Renewable Energy Park,142.61923323041236,0.0,142.61923323041236,142.62,116947.77,71309.62,5315.81,116.95,71.31,0.01
2023-04-09,Khavda Renewable Energy Park,162.64877032143076,0.0859182784636488,162.7346885998944,162.73,133442.44,81367.34,6065.57,133.44,81.37,0.01
2023-04-10,Khavda Renewable Energy Park,122.64413243396162,0.4467101851851855,123.0908426191468,123.09,100934.49,61545.42,4587.93,100.93,61.55,0.0
2023-04-11,Khavda Renewable Energy Park,173.4704448247364,0.0493022290809327,173.51974705381733,173.52,142286.19,86759.87,6467.55,142.29,86.76,0.01
2023-04-12,Khavda Renewable Energy Park,128.843342591348,2.068102709190671,130.91144530053867,130.91,107347.39,65455.72,4879.43,107.35,65.46,0.0
2023-04-13,Khavda Renewable Energy Park,121.77538516275,0.6308814814814814,122.40626664423148,122.41,100373.14,61203.13,4562.42,100.37,61.2,0.0
2023-04-14,Khavda Renewable Energy Park,177.05397941442638,1.4234632030178316,178.4774426174442,178.48,146351.5,89238.72,6652.34,146.35,89.24,0.01
2023-04-15,Khavda Renewable Energy Park,183.211645914704,0.163590672153635,183.3752365868576,183.38,150367.69,91687.62,6834.9,150.37,91.69,0.01
2023-04-16,Khavda Renewable Energy Park,177.53475228350396,2.4192000000000005,179.95395228350395,179.95,147562.24,89976.98,6707.37,147.56,89.98,0.01
2023-04-17,Khavda Renewable Energy Park,189.6451477517432,2.1602326474622777,191.8053803992055,191.81,157280.41,95902.69,7149.11,157.28,95.9,0.01
2023-04-18,Khavda Renewable Energy Park,164.922911069477,0.9113481481481474,165.83425921762517,165.83,135984.09,82917.13,6181.1,135.98,82.92,0.01
2023-04-19,Khavda Renewable Energy Park,135.64357001930242,3.155342661179699,138.79891268048212,138.8,113815.11,69399.46,5173.41,113.82,69.4,0.01
2023-04-20,Khavda Renewable Energy Park,129.94923742548,2.5214064814814825,132.47064390696147,132.47,108625.93,66235.32,4937.54,108.63,66.24,0.0
2023-04-21,Khavda Renewable Energy Park,149.85795078621402,2.5911188957475995,152.44906968196162,152.45,125008.24,76224.53,5682.19,125.01,76.22,0.01
2023-04-22,Khavda Renewable Energy Park,165.13224331581998,0.4359031550068585,165.56814647082683,165.57,135765.88,82784.07,6171.18,135.77,82.78,0.01
2023-04-23,Khavda Renewable Energy Park,173.40062150846595,0.1372602537722908,173.53788176223827,173.54,142301.06,86768.94,6468.23,142.3,86.77,0.01
2023-04-24,Khavda Renewable Energy Park,89.4847580976756,0.0,89.4847580976756,89.48,73377.5,44742.38,3335.34,73.38,44.74,0.0
2023-04-25,Khavda Renewable Energy Park,83.004200560512,0.0,83.004200560512,83.0,68063.44,41502.1,3093.79,68.06,41.5,0.0
2023-04-26,Khavda Renewable Energy Park,106.11085440956002,0.8939343278463643,107.0047887374064,107.0,87743.93,53502.39,3988.36,87.74,53.5,0.0
2023-04-27,Khavda Renewable Energy Park,111.5597458246656,1.3087253772290806,112.86847120189468,112.87,92552.15,56434.24,4206.92,92.55,56.43,0.0
2023-04-28,Khavda Renewable Energy Park,95.566932487026,0.0859182784636488,95.65285076548965,95.65,78435.34,47826.43,3565.24,78.44,47.83,0.0
2023-04-29,Khavda Renewable Energy Park,70.2082583104628,0.0,70.2082583104628,70.21,57570.77,35104.13,2616.85,57.57,35.1,0.0
2023-04-30,Khavda Renewable Energy Park,118.8974507973736,0.1183564128943758,119.01580721026797,119.02,97592.96,59507.9,4436.04,97.59,59.51,0.0
